iso3,year,population,real_gdp_growth,totalGDP,totalGDP2015,real_spending_growth,advanced,euroarea
"AFG",2005,24.861,11.83,6166746112,19680847872,,0,0
"AFG",2006,25.631,5.361,6925214208,19680847872,22.84141,0,0
"AFG",2007,26.349,13.34,8555652096,19680847872,33.00167,0,0
"AFG",2008,27.032,3.863,10296759296,19680847872,1.15434,0,0
"AFG",2009,27.708,20.585,12066058240,19680847872,22.03759,0,0
"AFG",2010,28.398,8.438,15325463552,19680847872,6.549018,0,0
"AFG",2011,29.105,6.479,17889708032,19680847872,12.15904,0,0
"AFG",2012,29.825,13.968,20295913472,19680847872,30.18672,0,0
"AFG",2013,30.55,3.933,20169750528,19680847872,3.713014,0,0
"AFG",2014,31.279,1.282,20444235776,19680847872,3.878626,0,0
"AFG",2015,32.007,2.041,19680847872,19680847872,17.6363,0,0
"AFG",2016,32.739,2.984,19653810176,19680847872,5.084633,0,0
"AFG",2017,33.471,3.982,20929249280,19680847872,9.081644,0,0
"AFG",2018,34.203,4.977,22214848512,19680847872,9.257589,0,0
"AFG",2019,34.935,6.016,23818858496,19680847872,8.86178,0,0
"AFG",2020,35.667,6.008,25540388864,19680847872,10.28959,0,0
"AGO",2005,18.688,18.262,28234053632,102011682816,,0,0
"AGO",2006,19.248,20.735,41788620800,102011682816,33.334,0,0
"AGO",2007,19.826,22.593,60449333248,102011682816,31.563,0,0
"AGO",2008,20.421,13.817,84179607552,102011682816,53.15114,0,0
"AGO",2009,21.033,2.413,75491516416,102011682816,-22.50615,0,0
"AGO",2010,21.664,3.408,82469953536,102011682816,-1.246653,0,0
"AGO",2011,22.314,3.919,104115052544,102011682816,4.254596,0,0
"AGO",2012,22.984,5.155,115343622144,102011682816,8.169143,0,0
"AGO",2013,23.673,6.804,124173287424,102011682816,5.461027,0,0
"AGO",2014,24.383,4.796,129324335104,102011682816,5.531037,0,0
"AGO",2015,25.115,3.488,102011682816,102011682816,-22.07881,0,0
"AGO",2016,25.868,3.524,98813820928,102011682816,-2.975577,0,0
"AGO",2017,26.644,3.771,105367560192,102011682816,6.730229,0,0
"AGO",2018,27.444,4.248,112534945792,102011682816,.074318,0,0
"AGO",2019,28.267,4.658,119403225088,102011682816,.5784389,0,0
"AGO",2020,29.115,5.178,127150587904,102011682816,1.985703,0,0
"ALB",2005,3.004,5.773,8157791744,11592088576,,0,0
"ALB",2006,2.981,5.431,9000649728,11592088576,6.772684,0,0
"ALB",2007,2.955,5.905,10698866688,11592088576,7.248466,0,0
"ALB",2008,2.927,7.536,12900796416,11592088576,16.66468,0,0
"ALB",2009,2.898,3.354,12092612608,11592088576,6.458413,0,0
"ALB",2010,2.87,3.707,11925206016,11592088576,-6.74247,0,0
"ALB",2011,2.843,2.545,12891213824,11592088576,.9285291,0,0
"ALB",2012,2.816,1.624,12345628672,11592088576,-1.014206,0,0
"ALB",2013,2.788,1.393,12917456896,11592088576,3.930101,0,0
"ALB",2014,2.774,1.854,13277903872,11592088576,11.45536,0,0
"ALB",2015,2.76,2.7,11592088576,11592088576,4.368361,0,0
"ALB",2016,2.746,3.4,12204030976,11592088576,.5742092,0,0
"ALB",2017,2.732,4,13212697600,11592088576,-.1946109,0,0
"ALB",2018,2.719,4.25,14342931456,11592088576,4.884549,0,0
"ALB",2019,2.705,4.25,15552616448,11592088576,4.866899,0,0
"ALB",2020,2.691,4.25,16992777216,11592088576,3.706716,0,0
"ARE",2005,4.106,4.855,180617461760,339092406272,,0,0
"ARE",2006,5.012,9.837,222099685376,339092406272,9.024704,0,0
"ARE",2007,6.219,3.184,257916190720,339092406272,16.57078,0,0
"ARE",2008,8.074,3.192,315490238464,339092406272,28.29866,0,0
"ARE",2009,8.2,-5.243,253547659264,339092406272,51.0806,0,0
"ARE",2010,8.264,1.635,286033215488,339092406272,-5.175436,0,0
"ARE",2011,8.512,4.885,347437727744,339092406272,1.054547,0,0
"ARE",2012,8.768,7.222,373439397888,339092406272,-.3688923,0,0
"ARE",2013,9.031,4.321,387200483328,339092406272,9.044422,0,0
"ARE",2014,9.302,4.57,399463022592,339092406272,12.16165,0,0
"ARE",2015,9.581,2.998,339092406272,339092406272,15.59475,0,0
"ARE",2016,9.856,3.134,356220141568,339092406272,-5.022043,0,0
"ARE",2017,10.139,3.257,382615650304,339092406272,-2.931615,0,0
"ARE",2018,10.43,3.455,410408583168,339092406272,-2.396065,0,0
"ARE",2019,10.749,3.641,438120841216,339092406272,-1.566818,0,0
"ARE",2020,11.077,3.818,468886192128,339092406272,-1.509789,0,0
"ARG",2005,38.592,9.226,220905848832,578706931712,,0,0
"ARG",2006,38.971,8.375,262817103872,578706931712,10.21851,0,0
"ARG",2007,39.356,7.966,329272098816,578706931712,18.90476,0,0
"ARG",2008,39.746,3.075,403747831808,578706931712,9.245908,0,0
"ARG",2009,40.134,.05,376821612544,578706931712,12.85795,0,0
"ARG",2010,40.788,9.452,461646888960,578706931712,10.01922,0,0
"ARG",2011,41.261,8.386,558674477056,578706931712,16.13958,0,0
"ARG",2012,41.733,.802,607592251392,578706931712,7.638245,0,0
"ARG",2013,42.203,2.885,622055194624,578706931712,7.637478,0,0
"ARG",2014,42.643,.465,543066947584,578706931712,8.214508,0,0
"ARG",2015,43.096,.411,578706931712,578706931712,6.166297,0,0
"ARG",2016,43.564,-.745,578697035776,578706931712,-1.667562,0,0
"ARG",2017,44.045,.004,589581058048,578706931712,.8394641,0,0
"ARG",2018,44.536,.144,602862256128,578706931712,.705313,0,0
"ARG",2019,45.037,.21,617383788544,578706931712,.826625,0,0
"ARG",2020,45.548,.235,633885294592,578706931712,1.122048,0,0
"ARM",2005,3.01,14.113,4900469760,10605383680,,0,0
"ARM",2006,3,13.198,6384453120,10605383680,13.93475,0,0
"ARM",2007,2.99,13.749,9206302720,10605383680,27.50848,0,0
"ARM",2008,2.98,6.948,11662039040,10605383680,6.071343,0,0
"ARM",2009,2.97,-14.15,8647936000,10605383680,10.24107,0,0
"ARM",2010,2.96,2.2,9260285952,10605383680,-6.222217,0,0
"ARM",2011,2.96,4.7,10142111744,10605383680,-.2398187,0,0
"ARM",2012,2.97,7.134,10619321344,10605383680,-3.807062,0,0
"ARM",2013,2.98,3.533,11121464320,10605383680,9.915264,0,0
"ARM",2014,2.985,3.431,11643601920,10605383680,3.962262,0,0
"ARM",2015,2.99,2.464,10605383680,10605383680,8.956346,0,0
"ARM",2016,2.991,2.167,10673272832,10605383680,.9108825,0,0
"ARM",2017,2.991,2.75,11074482176,10605383680,.1705523,0,0
"ARM",2018,2.991,3,11629447168,10605383680,1.113648,0,0
"ARM",2019,2.991,3.5,12271504384,10605383680,3.947379,0,0
"ARM",2020,2.992,3.5,12940528640,10605383680,3.484964,0,0
"ATG",2005,.08,7.214,994299456,1280766976,,0,0
"ATG",2006,.081,12.715,1133597952,1280766976,.086726,0,0
"ATG",2007,.082,7.07,1289524992,1280766976,-7.709266,0,0
"ATG",2008,.083,1.542,1349552768,1280766976,2.793924,0,0
"ATG",2009,.084,-10.666,1209928832,1280766976,21.72791,0,0
"ATG",2010,.085,-8.528,1140146304,1280766976,-43.69496,0,0
"ATG",2011,.086,-1.867,1135636224,1280766976,3.714918,0,0
"ATG",2012,.086,3.609,1197925632,1280766976,-9.45189,0,0
"ATG",2013,.087,1.537,1179348608,1280766976,11.99116,0,0
"ATG",2014,.088,4.206,1243102208,1280766976,3.606326,0,0
"ATG",2015,.089,2.15,1280766976,1280766976,34.10732,0,0
"ATG",2016,.09,2.13,1324341504,1280766976,-33.77726,0,0
"ATG",2017,.091,2.4,1382661504,1280766976,1.325663,0,0
"ATG",2018,.092,2.7,1454833024,1280766976,2.737433,0,0
"ATG",2019,.093,2.7,1532243968,1280766976,1.734996,0,0
"ATG",2020,.094,2.7,1613587328,1280766976,2.294448,0,0
"AUS",2005,20.312,3.214,734073716736,1240793350144,,1,0
"AUS",2006,20.628,2.655,781369868288,1240793350144,2.451488,1,0
"AUS",2007,21.016,4.52,946886868992,1240793350144,3.71026,1,0
"AUS",2008,21.476,2.671,1036187729920,1240793350144,4.86351,1,0
"AUS",2009,21.866,1.575,981633662976,1240793350144,9.905092,1,0
"AUS",2010,22.172,2.25,1244946497536,1240793350144,.0431263,1,0
"AUS",2011,22.52,2.722,1499926757376,1240793350144,1.270952,1,0
"AUS",2012,22.921,3.6,1555277152256,1240793350144,4.314852,1,0
"AUS",2013,23.295,2.067,1497194954752,1240793350144,2.144438,1,0
"AUS",2014,23.626,2.731,1442748956672,1240793350144,3.14307,1,0
"AUS",2015,24.027,2.373,1240793350144,1240793350144,2.988313,1,0
"AUS",2016,24.445,2.853,1252985667584,1240793350144,1.938504,1,0
"AUS",2017,24.863,3.06,1317143445504,1240793350144,1.528735,1,0
"AUS",2018,25.281,2.967,1381511331840,1240793350144,2.181837,1,0
"AUS",2019,25.698,2.945,1442458632192,1240793350144,3.097755,1,0
"AUS",2020,26.112,2.838,1515703631872,1240793350144,2.850678,1,0
"AUT",2005,8.201,2.141,315172093952,372584677376,,1,1
"AUT",2006,8.254,3.351,334590509056,372584677376,1.777198,1,1
"AUT",2007,8.283,3.621,386994733056,372584677376,1.346736,1,1
"AUT",2008,8.308,1.547,429638221824,372584677376,2.943522,1,1
"AUT",2009,8.335,-3.799,398602469376,372584677376,4.546443,1,1
"AUT",2010,8.352,1.929,390958186496,372584677376,-.6533133,1,1
"AUT",2011,8.375,2.808,429420314624,372584677376,-.9281051,1,1
"AUT",2012,8.408,.757,407593713664,372584677376,.9953762,1,1
"AUT",2013,8.452,.321,428837765120,372584677376,.0899058,1,1
"AUT",2014,8.508,.353,437591998464,372584677376,3.125739,1,1
"AUT",2015,8.556,.766,372584677376,372584677376,.3141395,1,1
"AUT",2016,8.594,1.588,386249359360,372584677376,-.101289,1,1
"AUT",2017,8.628,1.442,402798149632,372584677376,.8383608,1,1
"AUT",2018,8.662,1.155,418382708736,372584677376,.8762899,1,1
"AUT",2019,8.697,1.088,433747755008,372584677376,.8067762,1,1
"AUT",2020,8.732,1.073,452665835520,372584677376,1.101348,1,1
"AZE",2005,8.613,26.4,13245915136,63983165440,,0,0
"AZE",2006,8.707,34.5,21026613248,63983165440,59.40512,0,0
"AZE",2007,8.802,25,33089173504,63983165440,20.66597,0,0
"AZE",2008,8.897,10.8,46378504192,63983165440,32.9571,0,0
"AZE",2009,8.977,9.3,44286763008,63983165440,18.64421,0,0
"AZE",2010,9.049,4.959,52911857664,63983165440,-1.602418,0,0
"AZE",2011,9.122,.094,64821297152,63983165440,7.28971,0,0
"AZE",2012,9.195,2.163,68702924800,63983165440,10.30288,0,0
"AZE",2013,9.268,5.803,73536045056,63983165440,9.700207,0,0
"AZE",2014,9.342,2.793,74142531584,63983165440,6.078713,0,0
"AZE",2015,9.417,4.041,63983165440,63983165440,-7.857801,0,0
"AZE",2016,9.492,2.53,63599087616,63983165440,-5.93294,0,0
"AZE",2017,9.568,2.861,70924926976,63983165440,-.5329087,0,0
"AZE",2018,9.645,4.197,74267009024,63983165440,8.848942,0,0
"AZE",2019,9.722,4.229,83995951104,63983165440,-3.971038,0,0
"AZE",2020,9.8,3.435,87277469696,63983165440,4.431101,0,0
"BDI",2005,7.491,4.371,1117275136,2969786112,,0,0
"BDI",2006,7.641,5.414,1273426176,2969786112,10.9468,0,0
"BDI",2007,7.794,3.44,1356280704,2969786112,46.26326,0,0
"BDI",2008,7.981,4.907,1611922560,2969786112,10.82279,0,0
"BDI",2009,8.172,3.803,1775473280,2969786112,-4.202958,0,0
"BDI",2010,8.368,5.053,2032085120,2969786112,12.95099,0,0
"BDI",2011,8.569,4.19,2370939392,2969786112,1.481246,0,0
"BDI",2012,8.775,4.018,2510027264,2969786112,-8.74186,0,0
"BDI",2013,8.985,4.472,2722490880,2969786112,-6.128715,0,0
"BDI",2014,9.201,4.737,3093891584,2969786112,.6513149,0,0
"BDI",2015,9.422,-7.171,2969786112,2969786112,-6.54786,0,0
"BDI",2016,9.648,5.151,3247507200,2969786112,2.004674,0,0
"BDI",2017,9.879,4.455,3511915264,2969786112,5.201704,0,0
"BDI",2018,10.117,4.979,3824833024,2969786112,-.7809711,0,0
"BDI",2019,10.359,5.084,4144791296,2969786112,1.024603,0,0
"BDI",2020,10.608,5.165,4488509952,2969786112,2.617211,0,0
"BEL",2005,10.446,1.894,387623419904,458653270016,,1,1
"BEL",2006,10.511,2.63,411044184064,458653270016,-3.832466,1,1
"BEL",2007,10.585,3,472984682496,458653270016,2.772049,1,1
"BEL",2008,10.667,.953,522562371584,458653270016,4.90997,1,1
"BEL",2009,10.753,-2.619,487061815296,458653270016,4.803282,1,1
"BEL",2010,10.84,2.501,485311741952,458653270016,.8178059,1,1
"BEL",2011,11.001,1.618,528634052608,458653270016,3.722704,1,1
"BEL",2012,11.095,.093,499030392832,458653270016,2.701771,1,1
"BEL",2013,11.162,.291,524959776768,458653270016,-.3395621,1,1
"BEL",2014,11.204,1.066,534230597632,458653270016,.898977,1,1
"BEL",2015,11.337,1.341,458653270016,458653270016,-.400742,1,1
"BEL",2016,11.434,1.451,473507561472,458653270016,.0235771,1,1
"BEL",2017,11.532,1.465,492068536320,458653270016,.0666536,1,1
"BEL",2018,11.629,1.501,511477547008,458653270016,.3887435,1,1
"BEL",2019,11.727,1.533,531199557632,458653270016,.8989713,1,1
"BEL",2020,11.824,1.528,556186796032,458653270016,1.07034,1,1
"BEN",2005,8.182,2.865,4365391360,7701016576,,0,0
"BEN",2006,8.444,3.752,4709641216,7701016576,-5.367854,0,0
"BEN",2007,8.707,4.626,5513882112,7701016576,26.15488,0,0
"BEN",2008,8.973,5.018,6664534016,7701016576,-4.140105,0,0
"BEN",2009,9.241,2.658,6601798144,7701016576,20.21485,0,0
"BEN",2010,9.51,2.552,6570164224,7701016576,-16.25137,0,0
"BEN",2011,9.78,3.325,7304036352,7701016576,8.919182,0,0
"BEN",2012,10.051,5.392,7547677696,7701016576,2.819224,0,0
"BEN",2013,10.321,5.645,8309694976,7701016576,12.72233,0,0
"BEN",2014,10.592,5.4,8685493248,7701016576,2.233902,0,0
"BEN",2015,10.862,5.481,7701016576,7701016576,15.54455,0,0
"BEN",2016,11.131,5.298,8302045184,7701016576,9.362771,0,0
"BEN",2017,11.399,5.599,9060893696,7701016576,5.719415,0,0
"BEN",2018,11.665,5.699,9895723008,7701016576,5.379699,0,0
"BEN",2019,11.929,5.708,10764705792,7701016576,-.6160836,0,0
"BEN",2020,12.19,6,11659295744,7701016576,5.524099,0,0
"BFA",2005,13.422,8.665,5473746432,11323025408,,0,0
"BFA",2006,13.822,6.252,5820167680,11323025408,15.04298,0,0
"BFA",2007,14.235,4.108,6780970496,11323025408,8.651512,0,0
"BFA",2008,14.66,5.8,8409196032,11323025408,-13.87825,0,0
"BFA",2009,15.095,2.962,8390918144,11323025408,19.18097,0,0
"BFA",2010,15.54,8.446,9122881536,11323025408,2.311529,0,0
"BFA",2011,15.995,6.627,10733684736,11323025408,3.062647,0,0
"BFA",2012,16.46,6.453,11172143104,11323025408,23.00208,0,0
"BFA",2013,16.937,6.616,12201262080,11323025408,16.36872,0,0
"BFA",2014,17.429,4.024,12503459840,11323025408,-12.7419,0,0
"BFA",2015,17.934,4.977,11323025408,11323025408,11.65613,0,0
"BFA",2016,18.454,5.964,12239117312,11323025408,9.363565,0,0
"BFA",2017,18.989,6.546,13432723456,11323025408,11.18513,0,0
"BFA",2018,19.54,6.6,14778277888,11323025408,8.148461,0,0
"BFA",2019,20.107,6.599,16265879552,11323025408,6.195317,0,0
"BFA",2020,20.69,6.599,18002845696,11323025408,6.588722,0,0
"BGD",2005,143.135,6.302,70921388032,202332766208,,0,0
"BGD",2006,144.869,6.851,75770109952,202332766208,5.271729,0,0
"BGD",2007,146.457,6.518,85604114432,202332766208,1.087728,0,0
"BGD",2008,147.97,5.515,97061511168,202332766208,27.79111,0,0
"BGD",2009,149.503,5.315,108896043008,202332766208,-3.919778,0,0
"BGD",2010,151.125,6.03,122038124544,202332766208,5.436349,0,0
"BGD",2011,152.862,6.494,131078553600,202332766208,16.78609,0,0
"BGD",2012,154.695,6.26,141704495104,202332766208,9.145183,0,0
"BGD",2013,156.595,6.038,161297235968,202332766208,9.708367,0,0
"BGD",2014,158.217,6.292,183823941632,202332766208,1.560191,0,0
"BGD",2015,159.857,6.505,202332766208,202332766208,7.230112,0,0
"BGD",2016,161.513,6.758,218990788608,202332766208,13.57268,0,0
"BGD",2017,163.187,7,238724136960,202332766208,12.38596,0,0
"BGD",2018,164.877,7,260873666560,202332766208,11.00349,0,0
"BGD",2019,166.586,7,285329653760,202332766208,9.809255,0,0
"BGD",2020,168.312,6.742,310858448896,202332766208,7.584183,0,0
"BGR",2005,7.719,5.955,29378136064,47165980672,,0,0
"BGR",2006,7.679,6.47,33684539392,47165980672,1.899923,0,0
"BGR",2007,7.64,6.907,43698995200,47165980672,8.556558,0,0
"BGR",2008,7.607,5.755,53646680064,47165980672,7.213689,0,0
"BGR",2009,7.564,-5.012,50250993664,47165980672,-2.673666,0,0
"BGR",2010,7.505,.655,48782471168,47165980672,3.425279,0,0
"BGR",2011,7.327,1.982,55797133312,47165980672,-6.341778,0,0
"BGR",2012,7.282,.492,52613136384,47165980672,2.081421,0,0
"BGR",2013,7.238,1.066,54514581504,47165980672,9.396065,0,0
"BGR",2014,7.202,1.705,55823175680,47165980672,6.248608,0,0
"BGR",2015,7.166,1.7,47165980672,47165980672,1.175005,0,0
"BGR",2016,7.13,1.9,48591896576,47165980672,-.548382,0,0
"BGR",2017,7.095,2,50732199936,47165980672,.7156997,0,0
"BGR",2018,7.059,2,53225627648,47165980672,1.080688,0,0
"BGR",2019,7.024,2.3,56033005568,47165980672,1.035089,0,0
"BGR",2020,6.989,2.5,59507728384,47165980672,1.372903,0,0
"BHR",2005,.889,6.769,15968523264,30925285376,,0,0
"BHR",2006,.96,6.469,18492868608,30925285376,2.984141,0,0
"BHR",2007,1.039,8.292,21719070720,30925285376,4.861868,0,0
"BHR",2008,1.107,6.245,25716756480,30925285376,7.584234,0,0
"BHR",2009,1.178,2.54,22925160448,30925285376,11.16354,0,0
"BHR",2010,1.235,4.334,25716676608,30925285376,16.18464,0,0
"BHR",2011,1.195,2.1,29037336576,30925285376,-1.650229,0,0
"BHR",2012,1.219,3.589,30751854592,30925285376,11.33971,0,0
"BHR",2013,1.243,5.337,32882941952,30925285376,1.621025,0,0
"BHR",2014,1.268,4.507,33857273856,30925285376,10.66301,0,0
"BHR",2015,1.294,3.376,30925285376,30925285376,11.52498,0,0
"BHR",2016,1.319,3.218,32325163008,30925285376,1.340317,0,0
"BHR",2017,1.346,2.837,34323329024,30925285376,1.503653,0,0
"BHR",2018,1.373,2.855,36342136832,30925285376,2.034954,0,0
"BHR",2019,1.4,3.283,38441537536,30925285376,2.356218,0,0
"BHR",2020,1.428,3.306,40517431296,30925285376,1.901043,0,0
"BHS",2005,.325,3.395,7707192320,8879588352,,0,0
"BHS",2006,.329,2.517,7966800896,8879588352,10.4592,0,0
"BHS",2007,.333,1.446,8320949248,8879588352,10.79504,0,0
"BHS",2008,.337,-2.324,8250395648,8879588352,3.216079,0,0
"BHS",2009,.341,-4.175,7826800640,8879588352,3.771247,0,0
"BHS",2010,.345,1.539,7920438784,8879588352,-.1842446,0,0
"BHS",2011,.348,.613,7881268736,8879588352,12.42668,0,0
"BHS",2012,.352,2.217,8228276736,8879588352,1.558825,0,0
"BHS",2013,.356,.022,8427042816,8879588352,-1.828213,0,0
"BHS",2014,.36,1.023,8506324992,8879588352,-4.072939,0,0
"BHS",2015,.364,1.22,8879588352,8879588352,.2680946,0,0
"BHS",2016,.368,2.248,9191900160,8879588352,3.230222,0,0
"BHS",2017,.372,2.732,9541544960,8879588352,1.743988,0,0
"BHS",2018,.377,1.694,9824742400,8879588352,1.765343,0,0
"BHS",2019,.381,1.684,10121107456,8879588352,1.248847,0,0
"BHS",2020,.385,1.545,10402181120,8879588352,1.560371,0,0
"BIH",2005,3.919,4.236,10933767168,15567326208,,0,0
"BIH",2006,3.92,5.691,12461076480,15567326208,4.527554,0,0
"BIH",2007,3.916,5.979,15320867840,15567326208,7.427523,0,0
"BIH",2008,3.911,5.594,18712164352,15567326208,11.31042,0,0
"BIH",2009,3.904,-2.719,17264128000,15567326208,.5975456,0,0
"BIH",2010,3.897,.842,16847050752,15567326208,1.912073,0,0
"BIH",2011,3.89,.958,18317443072,15567326208,-3.350256,0,0
"BIH",2012,3.884,-1.207,16906818560,15567326208,-.8332807,0,0
"BIH",2013,3.878,2.461,17843597312,15567326208,-1.204338,0,0
"BIH",2014,3.871,1.05,18165352448,15567326208,4.566271,0,0
"BIH",2015,3.863,2.05,15567326208,15567326208,.5058607,0,0
"BIH",2016,3.854,3,16304524288,15567326208,3.784768,0,0
"BIH",2017,3.845,3.5,17357813760,15567326208,3.047809,0,0
"BIH",2018,3.837,3.7,18554501120,15567326208,2.818738,0,0
"BIH",2019,3.831,3.9,19895707648,15567326208,3.770163,0,0
"BIH",2020,3.825,4,21558059008,15567326208,3.306983,0,0
"BLR",2005,9.697,9.406,30210091008,62022090752,,0,0
"BLR",2006,9.63,9.984,36961816576,62022090752,15.80202,0,0
"BLR",2007,9.579,8.688,45275746304,62022090752,8.844122,0,0
"BLR",2008,9.542,10.293,60752179200,62022090752,12.23836,0,0
"BLR",2009,9.514,.143,49208651776,62022090752,-5.233154,0,0
"BLR",2010,9.5,7.741,55220936704,62022090752,-1.840468,0,0
"BLR",2011,9.481,5.544,59734593536,62022090752,-13.36092,0,0
"BLR",2012,9.465,1.731,63615447040,62022090752,14.49388,0,0
"BLR",2013,9.464,1.024,73097617408,62022090752,9.385291,0,0
"BLR",2014,9.468,1.588,76139249664,62022090752,-3.232285,0,0
"BLR",2015,9.421,-3.556,62022090752,62022090752,5.420914,0,0
"BLR",2016,9.374,-2.179,66373386240,62022090752,-5.56554,0,0
"BLR",2017,9.327,.571,70999334912,62022090752,-.3451923,0,0
"BLR",2018,9.28,1.048,76022194176,62022090752,-.9327149,0,0
"BLR",2019,9.234,1.511,82440101888,62022090752,1.654585,0,0
"BLR",2020,9.187,1.636,89310740480,62022090752,1.508087,0,0
"BLZ",2005,.292,2.578,1114986240,1762391552,,0,0
"BLZ",2006,.301,4.582,1216255488,1762391552,11.0814,0,0
"BLZ",2007,.312,1.106,1292644992,1762391552,-2.138495,0,0
"BLZ",2008,.322,3.229,1369178752,1762391552,-.3900629,0,0
"BLZ",2009,.323,.713,1339141504,1762391552,3.187038,0,0
"BLZ",2010,.324,3.324,1400099200,1762391552,6.241417,0,0
"BLZ",2011,.332,2.104,1488020352,1762391552,.7776006,0,0
"BLZ",2012,.341,3.825,1574828032,1762391552,-3.253311,0,0
"BLZ",2013,.35,1.526,1625557504,1762391552,17.84159,0,0
"BLZ",2014,.357,3.573,1699420672,1762391552,9.75252,0,0
"BLZ",2015,.364,2.212,1762391552,1762391552,1.215728,0,0
"BLZ",2016,.371,3.169,1839048832,1762391552,-1.544857,0,0
"BLZ",2017,.379,3.016,1932342912,1762391552,1.322046,0,0
"BLZ",2018,.386,2.574,2019231232,1762391552,-.7593613,0,0
"BLZ",2019,.394,2.474,2113159552,1762391552,5.258873,0,0
"BLZ",2020,.402,2.389,2207489792,1762391552,.6006173,0,0
"BOL",2005,9.408,4.421,9573129216,33536389120,,0,0
"BOL",2006,9.627,4.797,11519985664,33536389120,-5.776792,0,0
"BOL",2007,9.903,4.564,13216681984,33536389120,14.44276,0,0
"BOL",2008,10.028,6.148,16792216576,33536389120,14.86329,0,0
"BOL",2009,10.302,3.357,17465032704,33536389120,4.779616,0,0
"BOL",2010,10.507,4.127,19786309632,33536389120,-8.43181,0,0
"BOL",2011,10.712,5.204,24135090176,33536389120,18.08494,0,0
"BOL",2012,10.875,5.122,27283036160,33536389120,7.150578,0,0
"BOL",2013,11.081,6.796,30882336768,33536389120,13.8861,0,0
"BOL",2014,11.292,5.461,33237538816,33536389120,18.70373,0,0
"BOL",2015,11.506,4.1,33536389120,33536389120,-2.768776,0,0
"BOL",2016,11.725,3.5,35231199232,33536389120,-1.945337,0,0
"BOL",2017,11.948,3.5,38204985344,33536389120,3.79453,0,0
"BOL",2018,12.175,3.5,41430126592,33536389120,2.701579,0,0
"BOL",2019,12.406,3.5,44903047168,33536389120,2.46852,0,0
"BOL",2020,12.642,3.5,48627666944,33536389120,2.354326,0,0
"BRA",2005,185.151,3.149,892106244096,1799612006400,,0,0
"BRA",2006,187.335,3.999,1107789348864,1799612006400,2.514507,0,0
"BRA",2007,189.463,6.006,1395967918080,1799612006400,1.842379,0,0
"BRA",2008,191.532,5.019,1694615732224,1799612006400,4.406988,0,0
"BRA",2009,193.544,-.236,1666767650816,1799612006400,-.9861771,0,0
"BRA",2010,195.498,7.572,2209265745920,1799612006400,12.2807,0,0
"BRA",2011,197.397,3.916,2613060829184,1799612006400,.7056639,0,0
"BRA",2012,199.242,1.762,2412024168448,1799612006400,2.838593,0,0
"BRA",2013,201.033,2.744,2391029055488,1799612006400,4.512112,0,0
"BRA",2014,202.769,.145,2346584899584,1799612006400,4.256482,0,0
"BRA",2015,204.451,-3.026,1799612006400,1799612006400,-.7654663,0,0
"BRA",2016,206.082,-1.044,1672900509696,1799612006400,1.319703,0,0
"BRA",2017,207.661,2.258,1759265423360,1799612006400,-1.746956,0,0
"BRA",2018,209.187,2.363,1854676664320,1799612006400,-.1035614,0,0
"BRA",2019,210.659,2.453,1953669316608,1799612006400,1.501383,0,0
"BRA",2020,212.078,2.527,2054410207232,1799612006400,2.636825,0,0
"BRB",2005,.273,3.965,3891747328,4455388160,,0,0
"BRB",2006,.274,5.669,4303266816,4455388160,-5.278341,0,0
"BRB",2007,.275,1.764,4551063040,4455388160,14.0697,0,0
"BRB",2008,.275,.396,4590231040,4455388160,2.51043,0,0
"BRB",2009,.276,-4.032,4603861504,4455388160,-5.857411,0,0
"BRB",2010,.277,.256,4452930560,4455388160,9.640873,0,0
"BRB",2011,.277,.756,4355204608,4455388160,.261636,0,0
"BRB",2012,.278,.28,4315987968,4455388160,10.51847,0,0
"BRB",2013,.278,-.036,4274027776,4455388160,4.58539,0,0
"BRB",2014,.279,.207,4353171456,4455388160,-6.31825,0,0
"BRB",2015,.28,1.004,4455388160,4455388160,1.30077,0,0
"BRB",2016,.28,1.092,4531586560,4455388160,1.147843,0,0
"BRB",2017,.281,1.177,4652314112,4455388160,-.1419018,0,0
"BRB",2018,.282,1.218,4812310528,4455388160,.700721,0,0
"BRB",2019,.282,1.502,4995480576,4455388160,1.080387,0,0
"BRB",2020,.283,1.997,5225658880,4455388160,1.772197,0,0
"BRN",2005,.359,.388,10595720192,11631041536,,0,0
"BRN",2006,.365,4.412,12753705984,11631041536,-.1349805,0,0
"BRN",2007,.37,.12,13576307712,11631041536,5.816682,0,0
"BRN",2008,.375,-1.979,16030642176,11631041536,-9.392996,0,0
"BRN",2009,.38,-1.819,11889575936,11631041536,26.47225,0,0
"BRN",2010,.387,2.652,13714214912,11631041536,6.40015,0,0
"BRN",2011,.393,3.744,18509289472,11631041536,-14.82334,0,0
"BRN",2012,.4,.913,19056306176,11631041536,5.288898,0,0
"BRN",2013,.406,-2.125,18083303424,11631041536,6.043543,0,0
"BRN",2014,.413,-2.344,17123051520,11631041536,-1.460592,0,0
"BRN",2015,.419,-1.158,11631041536,11631041536,31.36139,0,0
"BRN",2016,.426,3.195,11850319872,11631041536,1.871104,0,0
"BRN",2017,.433,3.757,13037673472,11631041536,-2.575863,0,0
"BRN",2018,.44,5.458,14550771712,11631041536,-1.366991,0,0
"BRN",2019,.447,11.246,17125413888,11631041536,-1.080317,0,0
"BRN",2020,.454,5.04,19087970304,11631041536,-2.405635,0,0
